Structure Number,Structure Name,Asset Class,Structure Type,Inventory Date,Section No,District,Municipality,Analysis Date,Inspection Item,Activity,Position,Qty Budget,Unit Cost,Unit,Cost,U,Adj. U,RMax2,B/C,WorkYear
NB193,D3908 over river,Bridge,Bridge,9/3/2021,,Mopani,,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S1,8,750,L,6000,1,1,4,67,1
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BA,100,950,m,95000,1,1,0,0,3
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,05. Abutment Foundations, 157. Mass concrete backfill,A2,6,5500,m3,33000,3,4,9,27,3
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,13. Pier Foundations, 156. Gabion (mattresses and boxes),P1,12,3100,m3,37200,2,2,4,11,3
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,13. Pier Foundations, 157. Mass concrete backfill,P1,2,5500,m3,11000,2,2,4,36,3
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,21. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB204,D4016 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,01. Approach Embankment, 155. Earth backfill,A1,5,630,m3,3150,2,2,4,127,1
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,11. Parapet, 454. New endblocks,"S1,S5",4,15350,No,61400,1,1,9,15,3
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,21. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,03. Waterway, 404. Remove trees (girth < 500 mm),"S1,S5",2,750,No,1500,1,1,9,600,1
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,11. Parapet, 458. New/repair steel railing,AS,21,3100,m,65100,3,4,9,14,3
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,03. Waterway, 207. Clear debris,AP,12,750,m3,9000,1,1,9,100,1
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,03. Waterway, 153. Backfill scour damage (rock),AS,180,5500,m3,990000,3,4,9,1,3
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,01. Approach Embankment, 155. Earth backfill,A1,150,630,m3,94500,2,2,4,4,3
NB205,D4017 over river,Bridge,Bridge,7/22/2021,,Capricorn,,6/30/2022,03. Waterway, 209. Clear siltation,S5,5,630,m3,3150,1,1,9,286,1
NB206,D4050 over Mohlapitse River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,08. Guardrails, 451. Attach guardrail to endblock,BE,2,3100,No,6200,1,1,4,65,1
NB206,D4050 over Mohlapitse River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,08. Guardrails, 455. New guardrail (single and double),BE,80,950,m,76000,1,1,4,5,3
NB206,D4050 over Mohlapitse River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,08. Guardrails, 467. Replace posts (steel or timber),E1,8,630,No,5040,1,1,4,79,1
NB206,D4050 over Mohlapitse River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,14. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB207,D4050 over Mohlapitsi River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,08. Guardrails, 455. New guardrail (single and double),BE,80,950,m,76000,1,1,4,5,3
NB207,D4050 over Mohlapitsi River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,14. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB207,D4050 over Mohlapitsi River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,08. Guardrails, 451. Attach guardrail to endblock,BE,2,3100,No,6200,1,1,4,65,1
NB207,D4050 over Mohlapitsi River,Bridge,Bridge Cellular,8/13/2021,,Capricorn,,6/30/2022,02. Wing / Ret / Head Walls, 118. Repair spall (including honeycombing),BE,50,750,L,37500,1,1,4,11,3
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BA,300,950,m,285000,3,4,0,0,3
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,04. Approach Embankment Protection Works, 156. Gabion (mattresses and boxes),A1,30,3100,m3,93000,4,4,16,17,3
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,11. Parapet, 458. New/repair steel railing,S1,2,3100,m,6200,1,1,1,16,3
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,21. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BA,2,5380,No,0,0,0,1,9999999,1
NB208,D4068 over Matime river,Bridge,Bridge,8/13/2021,,Capricorn,,6/30/2022,01. Approach Embankment, 155. Earth backfill,A1,100,630,m3,63000,4,4,16,25,3
NB209,D4083 over river,Bridge,Bridge,8/11/2021,,Capricorn,,6/30/2022,07. Wing/ Retaining Walls, 654. Access-using scaffold (< 10 m),A1,1,4640,No,4640,2,2,4,86,1
NB209,D4083 over river,Bridge,Bridge,8/11/2021,,Capricorn,,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BA,200,950,m,190000,2,2,0,0,3
NB209,D4083 over river,Bridge,Bridge,8/11/2021,,Capricorn,,6/30/2022,05. Abutment Foundations, 157. Mass concrete backfill,A1,1,5500,m3,5500,2,2,4,73,1
NB209,D4083 over river,Bridge,Bridge,8/11/2021,,Capricorn,,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,A1,5,750,m,3750,2,2,4,107,1
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BA,100,950,m,95000,3,4,0,0,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,02. Guardrail, 451. Attach guardrail to endblock,BA,4,3100,No,12400,3,4,0,0,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,11. Parapet, 454. New endblocks,"S1,S7",4,15350,No,61400,4,4,16,26,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BA,AP",74,1220,m,90280,3,4,4,4,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,17. Expansion Joints, 702. Traffic accommodation-Low (< 10 000 vpd),BA,1,137950,LS,0,0,0,4,9999999,1
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S1,200,750,L,150000,3,4,4,3,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BA,2,5380,No,10760,3,4,0,0,3
NB210,D4199 over river,Bridge,Bridge,9/1/2021,,Sekhukhune,,6/30/2022,11. Parapet, 458. New/repair steel railing,AS,100,3100,m,310000,4,4,16,5,3
NB211,D2405 over river,Bridge,Bridge,8/18/2021,,Sekhukhune,,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),P1,500,750,L,375000,3,4,1,0,3
NB211,D2405 over river,Bridge,Bridge,8/18/2021,,Sekhukhune,,6/30/2022,20. Decks and Slabs, 953. Ad-hoc item (describe under Remarks),S1,1,1080,No,1080,3,4,1,93,1
NB211,D2405 over river,Bridge,Bridge,8/18/2021,,Sekhukhune,,6/30/2022,11. Parapet, 456. New pedestrian parapet,AS,10,5090,m,50900,4,4,16,31,3
NB211,D2405 over river,Bridge,Bridge,8/18/2021,,Sekhukhune,,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),BA,300,750,L,225000,3,4,1,0,3
NB211,D2405 over river,Bridge,Bridge,8/18/2021,,Sekhukhune,,6/30/2022,01. Approach Embankment, 157. Mass concrete backfill,A1,3,5500,m3,16500,4,4,9,55,2
NB212,D2405 over river,Major Culvert,Culvert Major,8/18/2021,,Sekhukhune,,6/30/2022,08. Guardrails, 455. New guardrail (single and double),BE,80,950,m,76000,3,4,0,0,3
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 120. Seal cracks,E2,8,750,m,6000,2,2,1,17,3
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 953. Ad-hoc item (describe under Remarks),E1,2,1080,No,2160,1,1,1,46,2
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,05. Waterway, 209. Clear siltation,E1,10,630,m3,6300,1,1,1,16,3
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,09. Parapets / Handrails, 104. Concrete (reinforced),AC,2,12270,m3,24540,3,4,4,16,3
NB215,D4426 over Lepenya tributarty.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 604. Install clearance sign,BE,2,7640,No,15280,1,1,1,7,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,05. Waterway, 209. Clear siltation,BE,30,630,m3,18900,3,4,4,21,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 604. Install clearance sign,BA,4,7640,No,30560,1,1,1,3,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,13. Cell Deformation, 953. Ad-hoc item (describe under Remarks),"C1,C2",1,1080,No,1080,3,4,1,93,1
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 120. Seal cracks,BE,6,750,m,4500,2,2,9,200,1
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 104. Concrete (reinforced),E1,2,12270,m3,24540,3,4,9,37,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 104. Concrete (reinforced),BE,1,12270,m3,12270,3,4,9,73,1
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,01. Apron Slabs & Cut Off Walls, 104. Concrete (reinforced),E1,3,12270,m3,36810,2,2,4,11,3
NB216,D4427 over sandspruit river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 104. Concrete (reinforced),BE,2,12270,m3,24540,2,2,9,37,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,04. Embankment/s, 402. Clear bush,BE,30,80,m2,2400,1,1,1,42,2
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,05. Waterway, 209. Clear siltation,"C1,C7,C8",8,630,m3,5040,3,4,1,20,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,07. Roadway Joints, 301. Install silicon/bituminous seal,AC,32,1220,m,39040,3,4,4,10,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,08. Guardrails, 468. Replace reflectors,BE,30,150,No,4500,1,1,1,22,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,10. Walls, 118. Repair spall (including honeycombing),"C5,C7",20,750,L,15000,3,4,4,27,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 604. Install clearance sign,BA,4,7640,No,30560,1,1,1,3,3
NB218,D5006 over Matlalane river,Bridge,Bridge Cellular,9/13/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,09. Parapets / Handrails, 458. New/repair steel railing,E2,6,3100,m,18600,1,1,1,5,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 604. Install clearance sign,BE,3,7640,No,22920,1,1,1,4,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,06. Road Slabs, 207. Clear debris,AC,4,750,m3,3000,3,4,1,33,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,05. Waterway, 209. Clear siltation,AC,50,630,m3,31500,3,4,4,13,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,06. Road Slabs, 117. Repair concrete topping,AC,5,7640,m3,38200,2,2,1,3,3
NB219,D522 over Little Nyl river.,Major Culvert,Culvert Major,9/15/2021,,Waterberg,,6/30/2022,09. Parapets / Handrails, 104. Concrete (reinforced),E2,0.5,12270,m3,6135,1,1,1,16,3
NB221,D617 over river,Bridge,Bridge,7/22/2021,,Mopani,,6/30/2022,21. Miscellaneous Items, 617. Replace road signs,BA,1,2480,m2,2480,1,1,1,40,3
NB221,D617 over river,Bridge,Bridge,7/22/2021,,Mopani,,6/30/2022,02. Guardrail, 451. Attach guardrail to endblock,BA,4,3100,No,12400,1,1,4,32,3
NB223,D693 over Mogol river,Bridge,Bridge Cellular,9/17/2021,,Waterberg,,6/30/2022,12. Invert Slab, 104. Concrete (reinforced),"C42-C99,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C12,C12,C12,C12,C12,C12",51,12270,m3,625770,3,4,9,1,3
NB223,D693 over Mogol river,Bridge,Bridge Cellular,9/17/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB223,D693 over Mogol river,Bridge,Bridge Cellular,9/17/2021,,Waterberg,,6/30/2022,10. Walls, 104. Concrete (reinforced),"C1-C41,C13,C13,C13,C13,C14,C14,C14,C14",75,12270,m3,920250,3,4,9,1,3
NB223,D693 over Mogol river,Bridge,Bridge Cellular,9/17/2021,,Waterberg,,6/30/2022,09. Parapets / Handrails, 458. New/repair steel railing,E1,141,3100,m,437100,4,4,9,2,3
NB223,D693 over Mogol river,Bridge,Bridge Cellular,9/17/2021,,Waterberg,,6/30/2022,09. Parapets / Handrails, 104. Concrete (reinforced),BE,10,12270,m3,122700,4,4,9,7,3
NB224,D3645 over river,Bridge,Bridge,8/30/2021,,Vhembe,,6/30/2022,03. Waterway, 153. Backfill scour damage (rock),S1,120,5500,m3,660000,3,4,9,1,3
NB224,D3645 over river,Bridge,Bridge,8/30/2021,,Vhembe,,6/30/2022,03. Waterway, 156. Gabion (mattresses and boxes),AS,60,3100,m3,186000,3,4,9,5,3
NB224,D3645 over river,Bridge,Bridge,8/30/2021,,Vhembe,,6/30/2022,03. Waterway, 207. Clear debris,S2,6,750,m3,4500,3,4,9,200,1
NB224,D3645 over river,Bridge,Bridge,8/30/2021,,Vhembe,,6/30/2022,01. Approach Embankment, 155. Earth backfill,A1,15,630,m3,9450,3,4,4,42,2
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,05. Waterway, 404. Remove trees (girth < 500 mm),E2,1,750,No,750,3,4,1,133,1
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,05. Waterway, 209. Clear siltation,C5-C7,5,630,m3,3150,3,4,1,32,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 604. Install clearance sign,BE,4,7640,No,30560,1,1,1,3,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,06. Road Slabs, 104. Concrete (reinforced),AC,45,12270,m3,552150,3,4,4,1,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,14. Miscellaneous Items, 620. Install structure number plate,BE,2,5380,No,10760,1,1,1,9,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,04. Embankment/s, 156. Gabion (mattresses and boxes),BE,30,3100,m3,93000,3,4,1,1,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,03. Scour Protection Works, 156. Gabion (mattresses and boxes),BE,60,3100,m3,186000,3,4,4,2,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,02. Wing / Ret / Head Walls, 104. Concrete (reinforced),BE,60,12270,m3,736200,3,4,1,0,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,01. Apron Slabs & Cut Off Walls, 104. Concrete (reinforced),BE,60,12270,m3,736200,3,4,4,1,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,08. Guardrails, 455. New guardrail (single and double),BE,200,950,m,190000,1,1,9,5,3
NB227,D769 over river,Major Culvert,Culvert Major,8/24/2021,,Waterberg,,6/30/2022,05. Waterway, 156. Gabion (mattresses and boxes),BE,30,3100,m3,93000,3,4,1,1,3
NB228,D873 over Zwanepoelsdrift,Bridge,Bridge,8/26/2021,,Capricorn,,6/30/2022,05. Abutment Foundations, 156. Gabion (mattresses and boxes),A1,16,3100,m3,49600,1,1,1,2,3
NB228,D873 over Zwanepoelsdrift,Bridge,Bridge,8/26/2021,,Capricorn,,6/30/2022,06. Abutments, 654. Access-using scaffold (< 10 m),A2,1,4640,No,0,0,0,1,9999999,1
NB228,D873 over Zwanepoelsdrift,Bridge,Bridge,8/26/2021,,Capricorn,,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BA,150,950,m,142500,1,1,0,0,3
NB228,D873 over Zwanepoelsdrift,Bridge,Bridge,8/26/2021,,Capricorn,,6/30/2022,01. Approach Embankment, 155. Earth backfill,A2,10,630,m3,6300,1,1,1,16,3
NB228,D873 over Zwanepoelsdrift,Bridge,Bridge,8/26/2021,,Capricorn,,6/30/2022,21. Miscellaneous Items, 617. Replace road signs,BA,2,2480,m2,4960,1,1,1,20,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,01. Approach Embankment, 402. Clear bush,BA,60,80,m2,4800,1,1,1,21,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),"P2,P4",15,750,L,11250,2,2,1,9,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,21. Miscellaneous Items, 604. Install clearance sign,BA,3,7640,No,22920,1,1,1,4,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BA,2,5380,No,10760,1,1,1,9,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,AP,20.5,1220,m,25010,2,2,4,16,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,AP,20.5,340,m,6970,1,1,4,57,2
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 120. Seal cracks,"P4,P5",6,750,m,4500,2,2,1,22,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,11. Parapet, 458. New/repair steel railing,"S3,S4",12,3100,m,37200,4,4,16,43,2
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,AS,12,3100,No,37200,3,4,4,11,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,12,340,No,4080,1,1,4,98,1
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,08. Surfacing, 209. Clear siltation,AS,1,630,m3,630,1,1,1,159,1
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,03. Waterway, 209. Clear siltation,"S1,S2",10,630,m3,6300,1,1,1,16,3
NB231,D924 over river,Bridge,Bridge,9/7/2021,,Waterberg,,6/30/2022,03. Waterway, 1628. Clear Vegetation,AS,100,50,m2,5000,1,1,1,20,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,01. Approach Embankment, 402. Clear bush,BA,20,80,m2,1600,1,1,1,62,2
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 307. New multi element joint,BA,16.2,45990,m,745038,3,4,4,1,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,01. Approach Embankment, 155. Earth backfill,BA,10,630,m3,6300,3,4,1,16,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,21. Miscellaneous Items, 604. Install clearance sign,A1,4,7640,No,30560,1,1,1,3,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),AS,30,750,L,22500,3,4,9,40,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 307. New multi element joint,AP,16.2,45990,m,745038,3,4,4,1,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),P1,30,750,L,22500,3,4,4,18,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,11. Parapet, 458. New/repair steel railing,S3,4,3100,m,12400,4,4,16,129,1
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,AS,6,3100,No,18600,3,4,4,22,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,6,340,No,2040,3,4,4,196,1
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,08. Surfacing, 209. Clear siltation,AS,15,630,m3,9450,1,1,1,11,3
NB232,D928 over river,Bridge,Bridge,8/23/2021,,Waterberg,,6/30/2022,20. Decks and Slabs, 120. Seal cracks,AS,54,750,m,40500,3,4,9,22,3
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,8,750,m,6000,3,4,9,150,1
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 102. Apply silanes,P1,70,480,m2,33600,3,4,9,27,3
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BA,2,5380,No,10760,1,1,1,9,3
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,AP,16.5,340,m,5610,3,4,4,71,1
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,7,750,m,5250,3,4,9,171,1
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),P1,10,750,L,7500,3,4,9,120,1
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,AS,12,3100,No,37200,3,4,1,3,3
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,12,340,No,4080,3,4,1,25,3
NB233,D928 over Sand river,Bridge,Bridge,8/24/2021,,Waterberg,,6/30/2022,17. Expansion Joints, 307. New multi element joint,AP,16.5,45990,m,758835,3,4,4,1,3
